codigo,año,campaña,olores,color,espumas,mat_susp,tem_agua,tem_aire,od,ph,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,Poblacion_partido
VL032,2021.0,otoño,0.0,0.0,0.0,0.0,0.3482142857142858,0.33793103448275863,0.523836875358989,0.5307855626326965,0.005712865304093292,0.01665027750462508,0.06994466170737158,0.2090909090909091,0.03707899437932988,0.07284768211920531,0.14285714285714285,0.35746606334841635,0.08083050404805431,0.6470588235294118,0.07138806492440421
QU062,2023.0,primavera,0.0,0.0,0.0,1.0,0.4017857142857143,0.6206896551724137,0.4554853532452614,0.33970276008492584,0.0021418397944650124,0.005138180874443146,0.012426953689458805,0.11818181818181818,0.03795041610387347,0.04966887417218544,0.16530612244897958,0.09049773755656107,0.07221206581352833,0.0,0.1862158281851451
SI022,2023.0,primavera,0.0,0.0,0.0,0.0,0.6696428571428572,0.6551724137931034,0.3107409534750144,0.4115862905671823,0.0005700008142868775,0.003316721945365756,0.014941389012646251,0.09090909090909093,0.009629210056206703,0.03642384105960265,0.15306122448979587,0.004524886877828052,0.05393053016453382,0.0,0.07629402395910664
CA041,2022.0,otoño,0.0,0.0,0.0,0.0,0.4776785714285714,0.6108374384236452,0.4365307294658243,0.48619957537155,0.03714148163068805,0.08331805530092169,0.04794335262948145,0.4090909090909091,0.03141475316979653,0.0676442762535478,0.0642857142857143,0.2197802197802198,0.31444241316270566,0.0,0.9999999999999999
EN082,2022.0,otoño,0.0,0.0,0.0,0.0,0.3258928571428572,0.13793103448275862,0.4807581849511775,0.5902335456475585,0.0007128581612259446,0.00015000250004166738,0.0004405262113095729,0.33181818181818185,0.09427538171383755,0.04966887417218544,0.05,0.0885585003232062,0.24131627056672764,0.0,0.0
EN083,2022.0,verano,0.0,0.0,0.0,0.0,0.7678571428571428,0.7931034482758621,0.19184376794945435,0.5201698513800426,0.007141438773483963,0.003316721945365756,0.042443025360008914,0.5454545454545454,0.0,0.08278145695364239,0.07857142857142856,0.24886877828054302,0.044789762340036565,0.0,0.0
AV055,2024.0,primavera,0.0,1.0,0.0,0.0,0.8258928571428572,0.5172413793103448,0.005743825387708214,0.42250530785562646,0.0780190910476811,0.18462926763065102,0.0532293814339096,0.20974025974025978,0.03272188575661192,0.1896877956480606,0.1704081632653061,0.16871363930187463,0.27468007312614257,0.0,0.09927592871789673
VL031,2021.0,invierno,0.0,0.0,0.0,0.0,0.3125,0.24137931034482757,0.5100516944284893,0.4840764331210192,0.02857004081434402,0.058317638627310465,0.039942876601157765,0.1863636363636364,0.0022221253975861625,0.076158940397351,0.15714285714285714,0.12669683257918551,0.06307129798903108,0.0,0.07138806492440421
QU061,2023.0,primavera,0.0,0.0,0.0,0.0,0.6696428571428572,0.6206896551724137,0.30729465824238944,0.4458598726114651,0.0034271477530682186,0.014983583059717663,0.01644147826795694,0.07727272727272726,0.08065008060650951,0.06291390728476823,0.18265306122448977,0.08597285067873303,0.04936014625228519,0.0,0.1862158281851451
EN082,2021.0,primavera,0.0,0.0,0.0,0.0,0.7901785714285714,0.7931034482758621,0.4807581849511775,0.6072186836518048,0.00014142877346967638,2.500041667361123e-05,0.00024051431060148075,0.23181818181818187,0.02444337937344778,0.043046357615894044,0.05714285714285712,0.009049773755656104,0.05393053016453382,0.0,0.0
EN081,2022.0,otoño,0.0,0.0,0.0,0.0,0.2946428571428571,0.13793103448275862,0.7260195290063182,1.0,0.002284288977555682,0.00040000666677777964,0.0004405262113095729,0.16363636363636364,0.051140006348929706,0.10596026490066227,0.19285714285714284,0.15837104072398192,0.4012797074954296,0.0,0.0
AV055,2022.0,otoño,0.0,0.0,0.0,0.0,0.4464285714285714,0.3448275862068965,0.11947156806433083,0.48619957537155,0.5999994285706123,0.23332055534258908,0.054943769154264674,0.10454545454545454,0.20700623066533047,0.3708609271523179,0.5571428571428572,0.11376858435681966,0.04936014625228519,0.0,0.09927592871789673
TI008,2024.0,verano,0.0,0.0,0.0,0.0,0.7142857142857144,0.7241379310344827,0.3578403216542217,0.36305732484076425,0.00048428640612343735,0.0018166969449490828,0.004440764225471415,0.03636363636363636,0.1969226364241832,0.029801324503311265,0.043877551020408134,0.07756948933419516,0.9131627056672761,0.0,0.12524143885456762
SF015,2023.0,primavera,0.0,0.0,0.0,0.0,0.4017857142857143,0.3103448275862069,0.29867892016082714,0.39581437670609665,0.08857012652875218,0.04831747195786597,0.12394787489855646,0.06818181818181819,0.07193586336107359,0.07284768211920531,0.16530612244897958,0.0678733031674208,0.044789762340036565,0.0,0.03519594729388987
EN081,2022.0,primavera,0.0,0.0,0.0,0.0,0.4017857142857143,0.10344827586206895,0.6232050545663412,0.6351228389444952,0.00029857185510265017,0.000650010833513892,0.004440764225471415,0.2181818181818182,0.004400679708945143,0.09271523178807947,0.07857142857142856,0.081447963800905,0.13162705667276053,0.0,0.0
BZ077,2022.0,primavera,0.0,0.0,0.0,0.0,0.4937499999999999,0.41379310344827586,0.585295807007467,0.5893236275401881,0.0005128578755112507,0.002733378889648161,0.004940793977241645,0.33636363636363636,0.026621933684806764,0.076158940397351,0.14999999999999997,0.18099547511312217,0.10420475319926874,0.0,0.09638422217934337
TI004,2022.0,invierno,0.0,0.0,0.0,0.0,0.2901785714285714,0.3103448275862069,0.11315336013785181,0.3418259023354566,0.10857015510022157,5.8334305571759533e-05,0.03894281709761731,0.09999999999999999,0.21572044791076642,0.1357615894039735,0.2785714285714285,0.22171945701357462,0.01736745886654479,0.0,0.12524143885456762
TI002,2021.0,invierno,1.0,0.0,0.0,0.0,0.34375,0.3448275862068965,0.12062033314187247,0.3163481953290872,0.04285577550825073,0.08331805530092169,0.011941210502024869,0.09285714285714285,0.12857827545640713,0.16225165562913907,0.3428571428571428,0.14027149321266968,0.08592321755027423,0.0,0.12524143885456762
EN081,2023.0,primavera,0.0,0.0,0.0,0.0,0.5471938775510206,0.46305418719211816,0.3310905062771806,0.5620260843190779,0.0008557155081650116,0.002983383056384273,0.016941508019727172,0.15454545454545454,0.01093634264302209,0.2119205298013245,0.08163265306122443,0.03167420814479638,0.17276051188299818,0.0,0.0
VL032,2021.0,invierno,0.0,0.0,0.0,0.0,0.2901785714285714,0.24137931034482757,0.5284319356691557,0.46496815286624216,0.02857004081434402,0.024983749729162157,0.04494317411886007,0.2090909090909091,0.01093634264302209,0.0794701986754967,0.14999999999999997,0.09502262443438914,0.09963436928702012,0.0,0.07138806492440421
SI022,2021.0,otoño,0.0,0.0,0.0,0.0,0.4017857142857143,0.44827586206896547,0.5267087880528432,0.5732484076433122,0.12571303673290962,0.04998416640277339,0.06494436418966928,0.25,0.04012897041523245,0.06291390728476823,0.12142857142857143,0.3076923076923076,0.07900235048315486,0.6176470588235294,0.07629402395910664
AV051,2022.0,otoño,0.0,0.0,0.0,0.0,0.4821428571428572,0.3448275862068965,0.23434807581849515,0.4479830148619959,0.38571340816201166,0.04998416640277339,0.014941389012646251,0.12727272727272726,0.08500718922922748,0.12251655629139074,0.22857142857142854,0.09954751131221717,0.19561243144424134,0.0,0.09927592871789673
EN083,2022.0,invierno,0.0,0.0,0.0,0.0,0.2589285714285715,0.1724137931034483,0.1315336013785181,0.5732484076433122,0.27428467754953934,0.0004833413890231504,0.0011405678637878953,0.04090909090909091,0.9564289137728204,0.3708609271523179,0.7857142857142857,0.7285067873303167,0.25515800470096633,0.0,0.0
QU062,2022.0,otoño,0.0,0.0,0.0,0.0,0.4062500000000001,0.3103448275862069,0.28374497415278577,0.3439490445859872,0.02857004081434402,0.0012333538892314875,0.004940793977241645,0.5,0.08077456942430146,0.11589403973509935,0.22142857142857142,0.10859728506787328,0.1590493601462523,0.0,0.1862158281851451
QU062,2021.0,primavera,0.0,0.0,0.0,0.0,0.7366071428571428,0.8275862068965516,0.4962665134979897,0.4840764331210192,0.004284291834702621,0.0008166802780046335,0.0016405976155581257,0.18181818181818182,0.06757875473835563,0.0794701986754967,0.13571428571428568,0.17647058823529413,0.06307129798903108,0.0,0.1862158281851451
SI023,2022.0,otoño,0.0,0.0,0.0,1.0,0.5803571428571429,0.44827586206896547,0.06835152211372773,0.4437367303609343,0.137141624488035,0.3666561109351823,0.20995299220303607,0.440909090909091,0.24622020826979218,0.228476821192053,0.45,0.1493212669683258,0.0013711151736745877,0.0,0.07629402395910664
AV054,2022.0,invierno,0.0,0.0,0.0,0.0,0.35848214285714286,0.3448275862068965,0.16599655370476735,0.40764331210191096,0.1714273877534111,3.33338888981483e-05,0.03294246007637454,0.5409090909090909,0.141649601324561,0.15231788079470202,0.3142857142857143,0.22171945701357462,0.10420475319926874,0.0,0.09927592871789673
AV054,2022.0,verano,0.0,0.0,0.0,0.0,0.9107142857142856,0.6275862068965516,0.19701321079839174,0.45010615711252666,0.0038557197938854197,0.01748362472707879,0.0174415377714974,0.4045454545454546,0.0,0.18874172185430466,0.39285714285714285,0.1493212669683258,0.044789762340036565,0.0,0.09927592871789673
BZ080,2022.0,otoño,0.0,0.0,0.0,0.0,0.4464285714285714,0.44827586206896547,1.0,0.9915074309978769,0.02857004081434402,0.008316805280088001,0.039942876601157765,0.23181818181818187,0.05039929788306765,0.14569536423841062,0.2357142857142857,0.7285067873303167,0.2641681901279707,0.0,0.09638422217934337
BZ078,2023.0,otoño,0.0,0.0,0.0,0.0,0.5905612244897959,0.27586206896551724,0.4755887421022401,0.5893236275401881,0.0002528575040821487,0.009745400518580069,0.44996727305274664,0.2363636363636364,0.6950023964097425,0.3708609271523179,0.7857142857142857,0.9999999999999999,0.044789762340036565,0.0,0.09638422217934337
EN084,2021.0,invierno,0.0,0.0,0.0,0.0,0.2633928571428572,0.0,0.5209649626651349,0.5796178343949043,0.0007128581612259446,0.0008166802780046335,0.018941627026808093,0.10909090909090909,0.12422116683368917,0.06622516556291391,0.028571428571428567,0.19909502262443438,0.07678244972577697,0.0,0.0
EN084,2024.0,verano,0.0,0.0,0.0,0.0,0.625,0.6896551724137931,0.23205054566341182,0.5435244161358812,0.0004271434673478105,0.0019000316671944535,0.0041907493495863,0.31363636363636366,0.0017864145353143654,0.06291390728476823,0.09081632653061221,0.09308338720103429,0.2806215722120658,0.0,0.0
QU063,2022.0,primavera,0.0,0.0,1.0,0.0,0.5044642857142858,0.3103448275862069,0.39058012636415856,0.4689111313315135,0.001284287548982213,0.006650110835180587,0.0009405559630798032,0.20454545454545453,0.02575051196026317,0.2251655629139073,0.24285714285714283,0.11247575953458303,0.10420475319926874,0.0,0.1862158281851451
QU061,2024.0,verano,0.0,0.0,0.0,0.0,0.6696428571428572,0.5862068965517242,0.4549109707064906,0.4585987261146498,0.001998574283677548,0.009983499724995418,0.003940734473701185,0.2,0.018779138163914428,0.0794701986754967,0.14285714285714285,0.11635423400129286,0.43418647166361973,0.0,0.1862158281851451
TI005,2021.0,verano,1.0,1.0,0.0,1.0,0.78125,0.6206896551724137,0.09534750143595636,0.38216560509554154,0.02857004081434402,0.06665111085184754,0.09694626830296403,0.09090909090909093,0.2985055117424078,0.47019867549668876,0.6142857142857143,0.10084033613445376,0.04936014625228519,0.0,0.12524143885456762
AV054,2023.0,invierno,0.0,0.0,0.0,0.0,0.36517857142857146,0.3103448275862069,0.05743825387708214,0.4607218683651806,0.017141453059218655,0.03831730528842148,0.05994406667196698,0.4272727272727273,0.43357587904666467,0.43708609271523174,0.39285714285714285,0.2624434389140271,0.07678244972577697,0.0,0.09927592871789673
SF015,2024.0,verano,0.0,0.0,0.0,1.0,0.7589285714285714,0.5172413793103448,0.2670878805284319,0.39642098877767684,0.012855732651046644,0.04998416640277339,0.039942876601157765,0.06363636363636364,0.013986318678924668,0.04966887417218544,0.1408163265306122,0.14027149321266968,0.6252285191956125,0.0,0.03519594729388987
TI002,2022.0,otoño,0.0,0.0,0.0,0.0,0.5178571428571429,0.41379310344827586,0.30269959793222284,0.3163481953290872,0.057141510202157436,0.08331805530092169,0.005440823729011875,0.12727272727272726,0.11905488089532357,0.08278145695364239,0.13571428571428568,0.1603102779573368,0.2870201096892139,0.0,0.12524143885456762
EN083,2023.0,primavera,0.0,0.0,0.0,0.0,0.6696428571428572,0.3054187192118227,0.30327398047099374,0.4755838641188961,0.00014142877346967638,0.0008166802780046335,0.0016906005907351487,0.2272727272727273,0.020521981613001613,0.023178807947019868,0.09693877551020406,0.081447963800905,0.06764168190127971,0.0,0.0
TI004,2023.0,verano,0.0,1.0,0.0,1.0,0.84375,0.6896551724137931,0.2917863296955773,0.29299363057324856,0.02142717346739067,0.02665044417406957,0.02794216255867224,0.14545454545454545,0.06322164611563766,0.11920529801324506,0.10714285714285714,0.06334841628959276,0.09963436928702012,0.0,0.12524143885456762
AC001,2023.0,invierno,0.0,0.0,0.0,1.0,0.36651785714285723,0.3103448275862069,0.022975301550832855,0.42038216560509567,0.057141510202157436,0.08581809696828281,0.6999821489378617,0.45,0.39436190144220296,0.15562913907284773,0.30714285714285716,0.07498383968972203,0.06307129798903108,0.0,0.06370416329307134
TI008,2023.0,otoño,0.0,0.0,0.0,0.0,0.5357142857142857,0.3448275862068965,0.4531878230901781,0.42250530785562646,0.026883303710842042,0.022328943577631065,0.010583986890077102,0.09090909090909093,0.0004792819484989762,0.00662251655629139,0.07857142857142856,0.11958629605688428,0.30987202925045704,0.0,0.12524143885456762
BS093,2023.0,invierno,0.0,0.0,0.0,0.0,0.2232142857142857,0.20689655172413796,0.5031591039632395,0.5902335456475585,0.0011414302020431458,0.004150069167819464,0.011441180750254638,0.2090909090909091,0.016164872990283647,0.9668874172185431,0.32142857142857145,0.027149321266968326,0.21846435100548448,0.0,0.012078647092104877
TI009,2023.0,verano,0.0,0.0,0.0,1.0,0.9375,0.8620689655172413,0.2866168868466399,0.33970276008492584,0.0017128595897994141,0.0029000483341389024,0.027442132806902008,0.045454545454545456,0.007886366607119517,0.04966887417218544,0.014285714285714277,0.07756948933419519,0.19561243144424134,0.0,0.12524143885456762
TI006,2022.0,verano,1.0,1.0,0.0,0.0,0.8214285714285714,0.6655172413793105,0.11774842044801838,0.26539278131634814,0.0017128595897994141,0.001650027500458341,0.019941686530348553,0.09999999999999999,0.02008627075072982,0.10927152317880795,0.17857142857142855,0.17647058823529413,0.14533820840950643,0.0,0.12524143885456762
BZ077,2021.0,verano,0.0,0.0,0.0,0.0,0.8258928571428572,0.7586206896551724,0.4198736358414704,0.49681528662420393,0.004284291834702621,0.02331705528425474,0.14994942199060843,0.23181818181818187,0.02139340333754521,0.18543046357615897,0.6,0.16224951519069167,0.5383912248628885,0.03361344537815126,0.09638422217934337
BZ078,2022.0,invierno,0.0,0.0,0.0,0.0,0.17901785714285712,0.44827586206896547,0.5634692705341757,0.22505307855626344,0.1428559183655977,9.166819446990783e-05,4.050240989338865e-05,0.33636363636363636,0.22443466515620236,0.17880794701986757,0.3714285714285714,0.5475113122171945,0.0356489945155393,0.0,0.09638422217934337
VL031,2021.0,verano,0.0,0.0,0.0,1.0,0.7901785714285714,0.7586206896551724,0.34462952326249285,0.424628450106157,0.005712865304093292,0.0008166802780046335,0.004940793977241645,0.2727272727272727,0.01485774040346826,0.5033112582781457,0.2357142857142857,0.14350355526826114,0.19561243144424134,0.09243697478991596,0.07138806492440421
QU061,2023.0,invierno,1.0,0.0,0.0,1.0,0.2232142857142857,0.37931034482758624,0.5560022975301551,0.4989384288747347,0.000598572283674691,0.003483391389856498,0.04994347163656237,0.36818181818181817,0.06322164611563766,0.304635761589404,0.10714285714285714,0.11247575953458303,0.07678244972577697,0.0,0.1862158281851451
EN083,2024.0,verano,0.0,0.0,0.0,0.0,0.625,0.6896551724137931,0.06375646180356118,0.5265392781316349,0.02857004081434402,0.11665194419907,0.014941389012646251,0.14090909090909093,0.13642107097729947,0.043046357615894044,0.12448979591836735,0.7737556561085972,0.22989031078610606,0.0,0.0
SF015,2023.0,invierno,0.0,0.0,0.0,0.0,0.4017857142857143,0.3103448275862069,0.29867892016082714,0.39642098877767684,0.004284291834702621,0.022483708061801035,0.024941984048050855,0.5818181818181818,0.43357587904666467,0.28807947019867547,0.19285714285714284,0.004524886877828052,0.07678244972577697,0.0,0.03519594729388987
TI009,2022.0,verano,0.0,0.0,0.0,0.0,0.7321428571428572,0.5862068965517242,0.2464101091326824,0.30785562632696384,0.0005700008142868775,0.0008166802780046335,0.010941150998484408,0.03636363636363636,0.0022221253975861625,0.043046357615894044,0.0642857142857143,0.0,0.16819012797074956,0.0,0.12524143885456762
CA047,2021.0,primavera,0.0,0.0,0.0,0.0,0.75,0.5788177339901477,0.4422745548535325,0.48619957537155,0.004284291834702621,0.0019000316671944535,0.011941210502024869,0.16363636363636364,0.0423697691354874,0.08278145695364239,0.14999999999999997,0.1493212669683258,0.0356489945155393,0.0,0.9999999999999999
TI003,2021.0,verano,0.0,1.0,0.0,1.0,0.7589285714285714,0.6896551724137931,0.15508328546812178,0.32059447983014877,0.005712865304093292,0.003316721945365756,0.0009405559630798032,0.06818181818181819,0.0349004400679709,0.16887417218543047,0.13571428571428568,0.11182934712346473,0.14076782449725778,0.0,0.12524143885456762
SF015,2021.0,invierno,0.0,0.0,0.0,0.0,0.4910714285714286,0.27586206896551724,0.3302699597932223,0.426751592356688,0.004284291834702621,0.0008166802780046335,0.0019406154666202638,0.054545454545454536,0.04143610300204784,0.05960264900662252,0.14285714285714285,0.036199095022624445,0.10420475319926874,0.0,0.03519594729388987
VL031,2022.0,primavera,0.0,0.0,0.0,0.0,0.5178571428571429,0.28620689655172415,0.4956921309592189,0.39338792841977566,0.009427156324509035,0.05498424973749563,0.0749449592250739,0.11818181818181818,0.04143610300204784,0.1291390728476821,0.14285714285714285,0.1525533290239173,0.07678244972577697,0.0,0.07138806492440421
AV052,2021.0,invierno,0.0,0.0,0.0,0.0,0.3482142857142858,0.30344827586206896,0.2010338885697875,0.36730360934182604,0.08571297958997084,0.024983749729162157,0.004940793977241645,0.045454545454545456,0.09372140647466341,0.21523178807947022,0.37857142857142856,0.13122171945701355,0.04021937842778793,0.0,0.09927592871789673
TI003,2023.0,otoño,0.0,0.0,1.0,0.0,0.4910714285714286,0.27586206896551724,0.337736932797243,0.426751592356688,0.005712865304093292,7.500125002083367e-06,0.03194240057283408,0.16818181818181815,0.04100039213977605,0.03311258278145695,0.05,0.004524886877828052,0.21846435100548448,0.0,0.12524143885456762
TI006,2023.0,verano,0.0,0.0,0.0,1.0,0.8839285714285714,0.7241379310344827,0.32969557725445153,0.35031847133757976,0.00142714489592128,0.003316721945365756,1.5500922304877135e-05,0.1863636363636364,0.00875778833166311,0.026490066225165566,0.007142857142857131,0.009049773755656104,0.09963436928702012,0.0,0.12524143885456762
SI023,2023.0,invierno,0.0,0.0,0.0,0.0,0.46875,0.3448275862068965,0.3543940264215968,0.45950864422202,0.2142845918351312,0.5416590276504608,0.8999940496459539,0.5272727272727272,0.0588645374929197,0.0695364238410596,0.12857142857142856,0.04072398190045248,0.08592321755027423,0.0,0.07629402395910664
AV052,2022.0,primavera,0.0,0.0,0.0,0.0,0.5133928571428572,0.3448275862068965,0.3676048248133257,0.4276615104640582,0.00142714489592128,0.006650110835180587,0.0009405559630798032,0.09999999999999999,0.1067927323428173,0.15562913907284773,0.3142857142857143,0.07369101486748547,0.07221206581352833,0.0,0.09927592871789673
VL033,2021.0,primavera,0.0,0.0,0.0,0.0,0.8392857142857144,0.710344827586207,0.4549109707064905,0.40976645435244174,0.011855731222473175,0.007483458057634295,0.017941567523267633,0.17272727272727273,0.04579321162476581,0.0860927152317881,0.14285714285714285,0.05882352941176472,0.01736745886654479,0.19747899159663865,0.07138806492440421
BS092,2022.0,invierno,0.0,0.0,0.0,0.0,0.2232142857142857,0.3448275862068965,0.4094526954951998,0.6284501061571126,0.07142724489606414,0.00011666861114351907,9.050538507041168e-05,0.13636363636363635,0.5207180515010239,0.3708609271523179,0.7857142857142857,0.4570135746606334,0.6111909114651345,0.0,0.012078647092104877
TI002,2023.0,invierno,0.0,0.0,0.0,1.0,0.3660714285714286,0.24137931034482757,0.33141872487076396,0.3864118895966031,0.03285576122251604,0.15831930532175537,0.14994942199060843,0.6409090909090909,0.12422116683368917,0.6357615894039735,0.2571428571428571,0.08597285067873303,0.19561243144424134,0.0,0.12524143885456762
BS094,2022.0,otoño,0.0,0.0,0.0,0.0,0.0,0.20689655172413796,0.511200459506031,0.6709129511677285,0.0008557155081650116,0.0019000316671944535,0.012941270005565329,0.2272727272727273,0.0026578362598579587,0.056291390728476824,0.07857142857142856,0.09631544925662569,0.30987202925045704,0.0,0.012078647092104877
TI008,2022.0,otoño,0.0,0.0,0.0,0.0,0.5044642857142858,0.3103448275862069,0.43940264215967834,0.36305732484076425,0.0035700051000072857,0.002483374722912049,0.002440645218390494,0.12727272727272726,0.21814797985770928,0.00662251655629139,0.0,0.1182934712346477,0.21846435100548448,0.0,0.12524143885456762
AV053,2021.0,invierno,0.0,0.0,0.0,0.0,0.34375,0.30344827586206896,0.32337736932797245,0.4033970276008494,0.0005700008142868775,0.001650027500458341,0.0012905767893189644,0.054545454545454536,0.11550694958825324,0.18211920529801326,0.37857142857142856,0.2081447963800905,0.08592321755027423,0.0,0.09927592871789673
TI009,2023.0,invierno,0.0,0.0,0.0,0.0,0.2901785714285714,0.20689655172413796,0.43308443423319937,0.38216560509554154,0.00024142891632702334,0.0012333538892314875,0.008441002239633257,0.06363636363636364,0.00875778833166311,0.019867549668874177,0.043877551020408134,0.07756948933419516,0.16819012797074956,0.0,0.12524143885456762
TI001,2021.0,verano,0.0,0.0,0.0,1.0,0.830357142857143,0.7931034482758621,0.21309592188397475,0.35031847133757976,0.005712865304093292,0.008316805280088001,0.01644147826795694,0.24545454545454548,0.015293451265740058,0.27814569536423844,0.19285714285714284,0.09954751131221717,0.2641681901279707,0.0,0.12524143885456762
QU062,2021.0,otoño,0.0,0.0,0.0,1.0,0.3125,0.24137931034482757,0.3900057438253877,0.46496815286624216,0.007141438773483963,0.02331705528425474,0.0019406154666202638,0.14545454545454545,0.12857827545640713,0.14900662251655633,0.30714285714285716,0.09502262443438914,0.10329067641681902,0.27941176470588236,0.1862158281851451
BZ077,2021.0,invierno,0.0,0.0,0.0,0.0,0.2678571428571429,0.29310344827586204,0.6674325100516945,0.7409766454352444,0.00142714489592128,0.0008166802780046335,0.014941389012646251,0.10909090909090909,0.02836477713389395,0.04635761589403974,0.07142857142857144,0.2624434389140271,0.044789762340036565,0.0,0.09638422217934337
BS092,2024.0,primavera,0.0,0.0,0.0,0.0,0.5803571428571429,0.5172413793103448,0.40781160252728316,0.5711252653927814,0.04983537731584515,0.1228615715023822,0.07118044952246087,0.13636363636363635,0.09807851509738137,0.20624408703878905,0.4244897959183673,0.14350355526826114,0.5475319926873858,0.0,0.012078647092104877
BZ080,2022.0,verano,0.0,0.0,0.0,0.0,0.8482142857142858,0.6551724137931034,0.5387708213670304,0.7855626326963907,0.001570002242860347,0.002483374722912049,0.0749449592250739,0.13181818181818183,0.0013507036730425691,0.16225165562913907,0.3428571428571428,0.2398190045248869,0.37842778793418647,0.0,0.09638422217934337
TI002,2022.0,verano,0.0,1.0,0.0,0.0,0.7857142857142858,0.6655172413793105,0.15738081562320505,0.2717622080679407,0.0025700036714338165,0.001650027500458341,0.0289422220622127,0.24545454545454548,4.357108622717997e-05,0.16887417218543047,0.3142857142857143,0.0,0.06764168190127971,0.0,0.12524143885456762
VL032,2021.0,primavera,0.0,0.0,1.0,1.0,0.7410714285714286,0.6965517241379311,0.39058012636415856,0.38853503184713367,0.03999862856946939,0.002483374722912049,0.024941984048050855,0.2272727272727273,0.024007668511175983,0.0794701986754967,0.14285714285714285,0.009049773755656104,0.022394881170018276,0.0,0.07138806492440421
TI002,2023.0,otoño,0.0,0.0,0.0,0.0,0.4910714285714286,0.27586206896551724,0.3423319931074096,0.4288747346072188,5.7142938775626825e-06,8.333472224537075e-06,0.009941091494943948,0.14090909090909093,0.03533615093024269,0.043046357615894044,0.07142857142857144,0.07756948933419516,0.19561243144424134,0.0,0.12524143885456762
VL033,2021.0,verano,0.0,0.0,0.0,0.0,0.8258928571428572,0.7586206896551724,0.2222860425043079,0.3418259023354566,0.007141438773483963,0.03748395806596777,0.0174415377714974,0.2545454545454546,0.026621933684806764,0.24834437086092717,0.15714285714285714,0.14673561732385268,0.12248628884826325,0.19747899159663865,0.07138806492440421
AV052,2023.0,otoño,0.0,0.0,0.0,1.0,0.5357142857142857,0.37931034482758624,0.289488799540494,0.4607218683651806,0.07122316297186547,0.036656563323674445,0.045586069513993216,0.33636363636363636,0.020521981613001613,0.056291390728476824,0.09999999999999999,0.10407239819004524,0.1590493601462523,0.0,0.09927592871789673
TI009,2022.0,otoño,0.0,0.0,0.0,0.0,0.5133928571428572,0.41379310344827586,0.43940264215967834,0.426751592356688,0.0031414330591900846,0.00040000666677777964,0.002440645218390494,0.06818181818181819,0.21814797985770928,0.016556291390728478,0.007142857142857131,0.10989010989010992,0.2870201096892139,0.0,0.12524143885456762
TI006,2021.0,verano,0.0,1.0,0.0,0.0,0.8348214285714286,0.7586206896551724,0.23607122343480758,0.4437367303609343,0.005100619531497291,0.008435854883295676,0.02122747732061486,0.12727272727272726,0.0070149448825759225,0.337748344370861,0.12142857142857143,0.081447963800905,0.13162705667276053,0.0,0.12524143885456762
QU062,2023.0,invierno,0.0,0.0,0.0,0.0,0.2232142857142857,0.37931034482758624,0.5226881102814475,0.4437367303609343,0.0006414294877564111,0.00373339555659261,0.03194240057283408,0.3545454545454546,0.08065008060650951,1.0000000000000002,0.14285714285714285,0.11247575953458303,0.09049360146252285,0.0,0.1862158281851451
SI023,2021.0,otoño,0.0,0.0,0.0,0.0,0.4910714285714286,0.44827586206896547,0.17748420448018382,0.4479830148619959,0.02142717346739067,0.09998499974999585,0.0999464468135854,0.9545454545454546,0.21572044791076642,0.14238410596026493,0.29285714285714287,0.10859728506787328,0.09728388613214939,0.020294117647058824,0.07629402395910664
VL032,2021.0,verano,0.0,0.0,0.0,1.0,0.8348214285714286,0.7586206896551724,0.25847214244686967,0.2866242038216562,0.007141438773483963,0.03331722195369923,0.04094293610469823,0.20454545454545453,0.02836477713389395,0.3708609271523179,0.1642857142857143,0.151906916612799,0.12248628884826325,0.19747899159663865,0.07138806492440421
QU062,2022.0,invierno,1.0,0.0,0.0,1.0,0.3258928571428572,0.3448275862068965,0.3199310740953475,0.39278131634819546,0.03857005510007872,0.0035667261121018687,0.004940793977241645,0.30000000000000004,0.16343514443815083,0.16225165562913907,0.2571428571428571,0.4117647058823529,0.06764168190127971,0.0,0.1862158281851451
QU061,2024.0,primavera,0.0,1.0,0.0,1.0,0.6964285714285716,0.6551724137931034,0.47673750717978175,0.6348195329087052,0.005117354249281582,0.0037214905962718427,0.004997940234586814,0.2272727272727273,0.0022221253975861625,0.0946073793755913,0.23061224489795917,0.19521654815772463,0.014168190127970747,0.0,0.1862158281851451
SI023,2021.0,invierno,0.0,0.0,0.0,0.0,0.4464285714285714,0.3448275862068965,0.2222860425043079,0.4161358811040339,0.11428444897778425,0.04165069417823631,0.1399488269552038,0.9045454545454545,0.06757875473835563,0.10927152317880795,0.25,0.09954751131221717,0.031078610603290674,0.08823529411764705,0.07629402395910664
EN-adic,2023.0,primavera,0.0,0.0,0.0,0.0,0.6237244897959184,0.5862068965517242,0.23566095019282846,0.5444343342432514,0.014284306120437315,0.003316721945365756,0.020441716282118785,0.09999999999999999,0.008322077469391313,0.13907284768211922,0.12040816326530608,0.09954751131221717,0.13619744058500916,0.0,0.0
