codigo,año,campaña,olores,color,espumas,mat_susp,tem_agua,tem_aire,od,ph,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,Poblacion_partido
TI001,2021.0,invierno,0.0,0.0,0.0,0.0,-0.9824569035079,-0.8901838619512867,1.2553219334165118,-0.6429671192649086,-0.39146271991534437,-0.395314808252268,-0.4254489593986676,-0.9696376192826185,-0.31168714092881317,0.4453578217391199,-0.5031777239081225,-0.5670134280096832,-0.3229432371881615,-0.23814620876225992,-0.06946357872759136
CA044,2021.0,primavera,0.0,0.0,0.0,0.0,1.107347382442371,0.5175176552254755,0.6204051462819815,0.8222050111923378,0.18591210845019987,-0.03464234800781391,1.8906876841457982,-0.40070841792218237,-0.1280146780422306,-0.6715109767805293,-0.5156233838066702,0.5118980077978299,-0.7494946402204026,-0.23814620876225992,3.7274102215007696
SI023,2023.0,primavera,0.0,0.0,0.0,0.0,0.7142158831051915,0.7521345747549356,-0.5224450705601724,-0.43780157341587267,0.06704082025729372,1.0329481343157703,3.388189824368513,2.0728968053840613,-0.005566369451175485,-0.40851740648691154,0.07554546137435511,-0.8672322623213388,-0.956676750264634,-0.23814620876225992,-0.28191895265628997
AV051,2021.0,otoño,0.0,0.0,0.0,0.0,-0.692781061891031,-0.6438360964453533,-0.13796768279537372,0.37249871372526266,-0.32353626951939796,-0.23661892574470822,-0.42852075866066297,-0.5985968357866819,0.36177855632198963,-0.4802429256578981,-0.2542645259371642,0.21637009277229366,0.03788442925441795,2.3348696384965613,-0.18216640842999088
AV053,2024.0,primavera,0.0,0.0,0.0,0.0,1.1694207770745575,0.09520720007244671,-2.0603546216193678,-0.33832736936785734,1.9912467514057208,8.246397339204853,0.08600561772355195,-1.1427899849140555,-0.28107506378104946,1.3607120663974261,0.6729371365046549,1.5298274928857876,-0.21021179495821204,-0.23814620876225992,-0.18216640842999088
SI024,2024.0,primavera,0.0,0.0,0.0,0.0,1.024582856266123,0.2594390437430689,0.47931252691875276,0.6771384636223139,-0.3412425117874299,-0.2195127462016855,-0.1399910422661032,0.3166370968366282,-0.5565837581109233,-0.4939049293095147,-0.5716288533501357,-0.5201042351484868,-0.2955220755646603,-0.23814620876225992,-0.28191895265628997
CA041,2021.0,invierno,0.0,0.0,0.0,0.0,-0.899692377331652,0.5175176552254755,0.19712728819229502,0.09687227334221568,0.4406362974349988,0.38373770587575284,1.12273786864697,-0.4501805223883073,0.29749319431168575,-1.0301385726354626,-0.03646547771257591,0.3664795099281216,-0.1706034503909325,-0.23814620876225992,3.7274102215007696
TI007,2023.0,otoño,0.0,0.0,0.0,1.0,-0.32034069409791316,-0.5617201746100422,-0.16265889118393886,-0.541420535965891,-0.408376406063935,-0.3664610114327117,-0.09446258891867268,-0.42544447015524495,-0.41882941094598636,-0.7671450023418449,-0.8205420513210938,-0.5810861858680417,0.3778197820790917,-0.23814620876225992,-0.06946357872759136
QU062,2021.0,verano,0.0,0.0,0.0,0.0,0.2590109891358256,-0.06902464359817553,0.29236480626247435,0.05335230907120928,-0.3439142046381819,-0.33760721461315535,-0.38244376973073324,-0.40070841792218237,-0.28107506378104946,1.0738099897134792,0.4426924283815183,-0.48726780014564963,-0.4752830239853904,-0.23814620876225992,0.19519466140560052
CA044,2022.0,otoño,0.0,0.0,0.0,0.0,-0.651398798802907,0.5409793471784216,-0.049784795693355643,-0.33832736936785734,-0.06881208053459904,0.6722756740713162,-0.1443793269260965,0.2671649923705033,-0.29331989464015495,-0.3162988818385001,-0.8205420513210938,0.46498881493663385,1.4137303323002486,-0.23814620876225992,3.7274102215007696
BS095,2021.0,invierno,0.0,0.0,0.0,0.0,-1.9756312176228807,-1.054415705621909,-0.0074570098843869306,0.3434854042112571,0.9500846754045966,0.311603213826862,0.9691479055472043,-0.6197991662721639,2.198503185187816,1.8388821942040037,3.535438913170672,0.5118980077978299,-0.8408985122987399,-0.23814620876225992,-0.5606446408951659
VL031,2023.0,verano,0.0,0.0,0.0,1.0,0.9211271985458125,1.5732937931080468,0.3770203778804118,-1.3828065118720327,-0.2895730443214248,-0.2943265193838209,-0.33636678080080357,-0.15334789559155798,-0.366788879794788,-0.28897487453526716,-0.6463028127414232,-0.14483069225891704,-0.7190266828609567,-0.23814620876225992,-0.30321317960213917
TI002,2022.0,invierno,1.0,0.0,0.0,0.0,-1.0652214296841485,-0.7259520182806645,-2.0779911990397713,-0.5704338454798966,0.207260421431783,-0.3963246911409525,-0.4473355291403842,-0.7399457056898958,6.392357754431452,5.425158152753336,-0.633857152842875,-0.013484952247567825,-0.7494946402204026,-0.23814620876225992,-0.06946357872759136
TI009,2023.0,otoño,0.0,0.0,0.0,0.0,-0.32034069409791316,-0.7259520182806645,0.5216403127277215,-0.6574737740219107,-0.4044536535535691,-0.3938721184112902,-0.3978027660407098,-0.923699236564074,-0.62699153555078,-1.0301385726354626,-0.9885584599514907,-0.5670134280096834,0.8348391424707786,-0.23814620876225992,-0.06946357872759136
EN084,2023.0,invierno,0.0,0.0,0.0,0.0,-1.4376617974772663,-0.8901838619512867,0.9343362243651661,0.7931917016783335,-0.39995352621483765,-0.395314808252268,-0.36324502434326256,1.157662872760751,-0.31168714092881317,0.5717313555165727,-0.5591831934515878,-0.7358865223099894,-0.1706034503909325,-0.23814620876225992,-0.6130717913378728
