tem_agua,tem_aire,od,ph,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,Poblacion_partido,Personas_con_cloacas,codigo_AV051,codigo_AV052,codigo_AV053,codigo_AV054,codigo_AV055,codigo_BS091,codigo_BS092,codigo_BS093,codigo_BS094,codigo_BS095,codigo_BZ077,codigo_BZ078,codigo_BZ080,codigo_CA041,codigo_CA044,codigo_CA046,codigo_CA047,codigo_EN-adic,codigo_EN-extra,codigo_EN081,codigo_EN082,codigo_EN083,codigo_EN084,codigo_QU061,codigo_QU062,codigo_QU063,codigo_SF015,codigo_SI022,codigo_SI023,codigo_SI024,codigo_TI001,codigo_TI002,codigo_TI003,codigo_TI004,codigo_TI005,codigo_TI006,codigo_TI007,codigo_TI008,codigo_TI009,codigo_VL031,codigo_VL032,codigo_VL033,campaña_otoño,campaña_primavera,campaña_verano,campaña_nan,año_2022.0,año_2023.0,año_2024.0,año_nan,olores,color,espumas,mat_susp
0.3849378539198407,1.5726261436338276,-0.7485016181976788,-0.9921083088100284,-0.39083703078217175,-0.4027350265210213,-0.3786283813759631,-0.018758798749715266,-0.3441362671417315,-0.6710014301690607,-0.47299008330507775,-0.8636915521925337,-0.7182542760704324,-0.2387491940271473,-0.18216640842999088,-0.12796586363673068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5250993857707844,-0.8903475595095328,-0.7308975646458371,-1.121803372316049,1.3924587939675273,0.16702721794830042,-0.15537573608496136,1.3061193406187432,-0.5857082178881745,-0.04921477394799914,0.09349981823968237,-0.6010638708160783,1.2923846406408124,-0.2387491940271473,-0.06946357872759136,-0.3317550776923698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3141362074788668,0.620276311751728,1.792517768771015,2.328497047304446,-0.05212971046804555,-0.23685487939704153,-0.25930369165146216,-0.07881994106775182,-0.619344818625021,0.16601906859006052,-0.19285771440931715,-1.0934907733969323,0.5673360615843334,-0.2387491940271473,-0.19471780864698962,-0.15806124564519702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.2076273155387536,-0.7261493126333087,0.10353457371145985,-0.3271637768664632,-0.3517743603352736,-0.24406705970677978,0.12561466229854085,-0.0010937568914689993,1.9492683285523478,2.318357493970658,0.9650227436931599,-0.33843618943962284,-1.0228965361781968,-0.2387491940271473,-0.28191895265628997,-0.14708509993686486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12951377730308,1.7532442151976741,-0.7485016181976788,-0.8624132453040064,-0.30591818198456705,-0.39552284621128303,-0.4132710332314634,-0.9444069921218112,-0.527608634797258,-0.4079378448447654,0.09349981823968237,-0.5354069504719643,-0.7791827280919852,-0.2387491940271473,-0.18216640842999088,-0.12796586363673068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5250993857707844,0.7516349092527074,-0.2344632544839009,-0.718307619186206,-0.40776984923241416,-0.3493648922289582,-0.41789005347886343,-0.8207516991140884,-0.5826503450939158,-0.9340650154933559,-1.1266322773951858,-0.3102975092921456,0.9877423805330481,-0.2387491940271473,0.19519466140560052,0.1263011863206151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9180700120008273,-1.2187440532619809,-0.21685920093205927,-0.502149180009504,-0.2209993331869623,-0.03491383072437056,0.08712282690354055,2.394285919086703,0.42033193142296155,-0.4079378448447654,-0.21153320566903452,-0.33843618943962284,0.043351374198978526,-0.2387491940271473,-0.06946357872759136,-0.3317550776923698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9640524609956934,0.10657036795325614,0.5049069946934507,0.23278951319128052,1.2905561754104016,2.835533932551453,-0.2631528751909622,0.020104293338426258,0.1145446519970843,-0.5890075853926569,-0.9523276923044903,0.12116225296917432,-0.5050046939949974,-0.2387491940271473,3.7274102215007696,3.7727666971660425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1114460950023183,0.09484192174781132,0.4661780768793991,1.0397810194509653,2.6492577561720774,6.802233102907489,2.7663745237406765,-0.4391867949759725,-0.16332861720691644,0.07035958301758971,2.3407839331590066,1.6265816408592138,2.256359792267524,-0.2387491940271473,-0.5606446408951659,-0.46910385053386283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7158604865346139,0.9158331561289315,-0.5971067576518402,-1.0065188714218083,-0.3704565070707466,-0.2657036006359945,-0.4132710332314634,-1.0433312265279895,-0.5765345995053982,-0.7188311729552962,-0.7033211421749257,-0.3525055295133615,2.6937390371365284,-0.2387491940271473,-0.06946357872759136,-0.3317550776923698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9226871319188469,0.7516349092527074,1.1351321118493838,0.5786430158740031,-0.39083703078217175,-0.4027350265210213,-0.44791368508696366,-0.07881994106775182,-0.6315763098020561,-0.3361932306654121,-0.42941393703240405,-0.3102975092921456,-0.3526835639411151,-0.2387491940271473,0.19519466140560052,0.1263011863206151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09538055038191476,0.25904016862403534,1.2020275153463822,1.3712239595219082,-0.39083703078217175,-0.35224976435285354,-0.12458226776896113,-0.4957149289223601,-0.5490137443570693,-0.3601081020585299,1.0085988899658338,-1.0278338530528184,-0.10896975585490365,-0.2387491940271473,-0.5606446408951659,-0.46910385053386283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.31827274038655134,0.42323841550025937,-0.016172990441063705,-0.4177444561405074,-0.40779872164100534,-0.36667412497233004,-0.4017234826129633,-0.17774417547393012,-0.4144673414096833,-0.9101501441002381,-1.083056131122512,-0.3196770693413044,-0.4440762419734444,-0.2387491940271473,-0.28191895265628997,-0.14708509993686486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1114460950023183,0.09484192174781132,-1.4667470031128205,-0.05542173904432165,-0.40442404658978853,-0.39985015439712596,-0.38247756491546314,-0.2696023931368098,0.5732255711359001,-0.5445942528054383,-0.8215992534864688,1.204501438647053,-0.626861598038103,-0.2387491940271473,3.7274102215007696,3.7727666971660425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1501964418415036,0.6366961364393507,-0.6921686468317853,-0.1995273651621221,-0.16932014806156284,-0.10703563382175306,0.6205096888056877,-0.7465585233094548,-0.49702990685467013,-0.1038773371322684,-0.2551093519417084,-0.29153838919382713,-0.3008943797227952,-0.2387491940271473,-0.30321317960213917,-0.14943773672939487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9387526765392504,-0.7589889620085535,1.283006161684854,0.07427332446169901,-0.30591818198456705,-0.2657036006359945,-0.13228063484796118,-0.05408888246620736,-0.37471499508431927,-0.4079378448447654,-0.12438091312368693,1.1716729784749962,-0.5942213558836997,7.800143718465736,-0.30321317960213917,-0.14943773672939487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.9728859034604156,0.09484192174781132,0.6457394231081841,0.679516954156463,0.2715299898391451,-0.337825403733377,-0.4471438483790637,-0.622903230301732,0.2980170196526107,1.3617626382459482,-0.6037185221230995,0.4822753148618005,-0.7182542760704324,-0.2387491940271473,-0.5606446408951659,-0.46910385053386283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.44236872761709145,-0.0693563251284127,0.04720160234556634,-0.21393792777390316,-0.23798310294648325,-0.0853990928925383,-0.28239879288846237,0.5394565239708617,-0.3716571222900604,-0.6710014301690607,-0.6037185221230995,-0.7839652917746812,-0.20036243388723296,-0.2387491940271473,-0.28191895265628997,-0.14708509993686486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5592326126919496,-0.3977528188808607,1.3252558902092746,1.5729718360868303,-0.23798310294648325,-0.3738863052820683,-0.4132710332314634,-0.47451687869246484,-0.4664511789120824,-0.5753419445965897,-0.6472946683957733,0.5807606953779711,-0.6573258240488795,0.42733050443654874,-0.19471780864698962,-0.15806124564519702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9226871319188469,0.7516349092527074,0.11409700584256496,-0.4177444561405074,-0.39932891566193224,-0.3738863052820683,-0.3747791978364631,-0.25193735127856376,-0.4664511789120824,-0.8144906585277671,-0.32358615322733913,-1.0934907733969323,-0.5963973720273266,-0.2387491940271473,-0.28191895265628997,-0.14708509993686486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7732913602318638,-0.5619510657570848,1.5717126399350583,2.6681745945821174,0.7810430826247734,-0.2657036006359945,-0.3093430776649626,-0.05408888246620736,-0.14668505242673655,0.02252984023135417,0.659989719784443,3.5024936506910382,0.6831001204252837,-0.2387491940271473,-0.19471780864698962,-0.15806124564519702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0261004546109633,0.25904016862403534,-1.7132037528386044,-1.438835749775211,-0.10211294487031569,-0.30176450218468576,-0.4132710332314634,-0.10355099966929651,-0.03834898771585431,0.47691239670059127,0.921446597420486,-0.6010638708160783,-0.7791827280919852,-0.2387491940271473,-0.06946357872759136,-0.3317550776923698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.212244435456773,2.3936173780149477,-0.05842271896548384,-0.9200554957511269,-0.3738532610226508,-0.337825403733377,-0.42943760409736353,-0.4497858200909201,0.35917447553778603,0.5828211128701126,-1.083056131122512,-0.3525055295133615,-0.04804130383335078,-0.2387491940271473,-0.06946357872759136,-0.3317550776923698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.31827274038655134,-0.8903475595095328,-0.15348460814542922,1.169476082956986,-0.39932891566193224,-0.3738863052820683,-0.3978742990734633,-0.5734411130986429,-0.6224026914192798,-0.8623204013140026,-1.1702084236678598,-1.0606623132248754,-0.16989820787645651,-0.2387491940271473,-0.5606446408951659,-0.46910385053386283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
